term,estimate,Est.Error,lower,upper,model
SPECIESISSJ,2.6795820053249644,0.7179353839472997,1.2970598499610275,4.1233625530169284,interest_prob
TREATMENTHAWK,0.35814293073069686,0.731122666412511,-1.0444585751298887,1.7914835510648908,interest_prob
GROUP.SIZE,0.4603392436291272,0.24515364727569078,0.005730404400985831,0.9533517825146768,interest_prob
SEASONWINTER,-1.488390427186257,0.5127661488057529,-2.5205692845355037,-0.5017332706716369,interest_prob
SPECIESISSJ:TREATMENTHAWK,-0.2831255669832134,0.7963242264153073,-1.8625428213722652,1.2425764775944856,interest_prob
HYPOTENUSE,-0.2541944506056769,0.24741724953311406,-0.7381719078013025,0.22742734372612416,interest_prob
PLAYBACKYES,0.34203884926935263,0.9512050158714915,-1.5290060653851827,2.2170742804591055,interest_prob
